run_id,run_name,transformer_backbone,d_model,model_name,transformer_type,randomly_initialize_backbone,patch_length,random_seed,initial_lr,mask_ratio,train_batch_size,torch_dtype,train_ratio,val_ratio,test_ratio,hostname,git_commit,notes,gpu_type,program,code_path,args,username,execution_start_time,dataset_names
t7kwfk7s,confused-dragon-492,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '5', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out']",XXXX-2,2024-01-15T18:44:25.926733,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/117_UCR_Anomaly_CIMIS44AirTemperature5_4000_4852_4900.out
trhp95mx,ethereal-dust-491,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out']",XXXX-2,2024-01-15T18:39:56.678915,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/199_UCR_Anomaly_tiltAPB3_40000_114000_114370.out
1dnrqzlr,hardy-fire-490,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out']",XXXX-2,2024-01-15T18:36:37.563928,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/183_UCR_Anomaly_qtdbSel100MLII_4000_13400_13800.out
zsly4xb9,peach-elevator-489,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out']",XXXX-2,2024-01-15T18:32:32.194017,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/174_UCR_Anomaly_insectEPG2_3700_8000_8025.out
sykqvxxx,fallen-disco-488,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '5', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out']",XXXX-2,2024-01-15T18:32:04.652922,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/157_UCR_Anomaly_TkeepFirstMARS_3500_5365_5380.out
hvfjch5o,stoic-voice-487,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '6', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out']",XXXX-2,2024-01-15T18:23:23.762001,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/195_UCR_Anomaly_sel840mECG1_17000_51370_51740.out
fpbdomeh,effortless-haze-486,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out']",XXXX-2,2024-01-15T18:19:23.463357,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/179_UCR_Anomaly_ltstdbs30791AS_23000_52600_52800.out
c8cy6ppy,noble-water-485,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,32,bfloat16,0.7,0.1,0.2,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/forecasting.py,scripts/supervised_finetuning/forecasting.py,"['--finetuning_mode', 'linear-probing', '--config', '../../configs/forecasting/linear_probing.yaml', '--gpu_id', '7', '--forecast_horizon', '96', '--train_batch_size', '32', '--val_batch_size', '128', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/weather.csv']",XXXX-2,2024-01-15T18:09:00.051622,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/weather.csv
rhckquye,hopeful-flower-484,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out']",XXXX-2,2024-01-15T18:07:19.591446,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/152_UCR_Anomaly_PowerDemand1_9000_18485_18821.out
s6ygol54,atomic-rain-483,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '5', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out']",XXXX-2,2024-01-15T18:05:40.084899,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out
363a7ee7,firm-paper-482,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out']",XXXX-2,2024-01-15T18:03:24.349363,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/250_UCR_Anomaly_weallwalk_2951_7290_7296.out
jdihs7kh,apricot-gorge-481,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out']",XXXX-2,2024-01-15T17:54:00.059316,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/150_UCR_Anomaly_Lab2Cmac011215EPG6_7000_12190_12420.out
j0muicmn,earthy-grass-480,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '6', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out']",XXXX-2,2024-01-15T17:49:35.597014,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out
10mwcd70,different-wood-479,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out']",XXXX-2,2024-01-15T17:47:42.815822,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/205_UCR_Anomaly_CHARISfive_9812_28995_29085.out
9qilwos1,jolly-sun-478,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out']",XXXX-2,2024-01-15T17:44:00.989758,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out
1r16hzhh,legendary-flower-477,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '5', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out']",XXXX-2,2024-01-15T17:31:52.762130,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/149_UCR_Anomaly_Lab2Cmac011215EPG5_7000_17390_17520.out
8els3vg3,pleasant-rain-476,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out']",XXXX-2,2024-01-15T17:31:46.961420,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out
r5xok5k0,breezy-sea-475,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out']",XXXX-2,2024-01-15T17:19:25.939396,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/121_UCR_Anomaly_ECG3_15000_16000_16100.out
jlcxjswm,treasured-shape-474,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '5', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out']",XXXX-2,2024-01-15T17:08:48.113419,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/192_UCR_Anomaly_s20101mML2_12000_35774_35874.out
vuy7m1l9,amber-puddle-473,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out']",XXXX-2,2024-01-15T17:08:36.981572,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/223_UCR_Anomaly_mit14046longtermecg_74123_131200_131700.out
2io22cw3,pious-shape-472,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.5,0.2,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '6', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/209_UCR_Anomaly_Fantasia_19000_26970_27270.out']",XXXX-2,2024-01-15T17:08:28.719496,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/209_UCR_Anomaly_Fantasia_19000_26970_27270.out
tpmj0vc2,resilient-dew-471,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out']",XXXX-2,2024-01-15T17:04:27.081941,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/115_UCR_Anomaly_CIMIS44AirTemperature3_4000_6520_6544.out
amvxcxgo,legendary-frost-470,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '5', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out']",XXXX-2,2024-01-15T16:52:12.890886,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/186_UCR_Anomaly_resperation1_100000_110260_110412.out
df04mby5,peach-fog-469,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '4', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out']",XXXX-2,2024-01-15T16:51:31.926255,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/167_UCR_Anomaly_gait1_20000_38500_38800.out
oc1gzcr7,laced-darkness-468,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,2,bfloat16,0.7,0.1,0.2,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/forecasting.py,scripts/supervised_finetuning/forecasting.py,"['--finetuning_mode', 'linear-probing', '--config', '../../configs/forecasting/linear_probing.yaml', '--gpu_id', '6', '--forecast_horizon', '96', '--train_batch_size', '2', '--val_batch_size', '4', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/traffic.csv']",XXXX-2,2024-01-15T16:49:30.733620,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/traffic.csv
tprkvn4m,tough-universe-467,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,4,bfloat16,0.7,0.1,0.2,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/forecasting.py,scripts/supervised_finetuning/forecasting.py,"['--finetuning_mode', 'linear-probing', '--config', '../../configs/forecasting/linear_probing.yaml', '--gpu_id', '5', '--forecast_horizon', '96', '--train_batch_size', '4', '--val_batch_size', '8', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/electricity.csv']",XXXX-2,2024-01-15T16:48:19.795582,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/electricity.csv
t8rrcuep,young-rain-465,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/forecasting.py,scripts/supervised_finetuning/forecasting.py,"['--finetuning_mode', 'linear-probing', '--config', '../../configs/forecasting/linear_probing.yaml', '--gpu_id', '5', '--forecast_horizon', '720', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm1.csv']",XXXX-2,2024-01-15T16:42:09.923305,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm1.csv
hlegox5w,elated-waterfall-464,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.7,0.1,0.2,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on forecasting datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/forecasting.py,scripts/supervised_finetuning/forecasting.py,"['--finetuning_mode', 'linear-probing', '--config', '../../configs/forecasting/linear_probing.yaml', '--gpu_id', '6', '--forecast_horizon', '720', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm2.csv']",XXXX-2,2024-01-15T16:39:51.717645,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/forecasting/autoformer/ETTm2.csv
f4mdw5qj,lilac-valley-463,google/flan-t5-large,1024.0,BETT,encoder_only,True,8,13,5e-05,0.3,64,bfloat16,0.6,0.1,0.3,gpu30.int.autonlab.org,9c41d8c05f802edaf286083cc096b1a60ba2d06f,Supervised finetuning on anomaly detection datasets,NVIDIA RTX A6000,/zfsauton2/home/XXXX-2/BETT/scripts/supervised_finetuning/anomaly_detection.py,scripts/supervised_finetuning/anomaly_detection.py,"['--config', '../../configs/anomaly_detection/linear_probing.yaml', '--gpu_id', '6', '--finetuning_mode', 'linear-probing', '--dataset_names', '/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out']",XXXX-2,2024-01-15T16:37:43.582049,/XXXX-14/project/public/XXXX-9/TimeseriesDatasets/anomaly_detection/TSB-UAD-Public/KDD21/242_UCR_Anomaly_tilt12744mtable_100000_104630_104890.out
